,Unnamed: 0,areaWithType,transaction,poss_by(year),Month,Floor_no,Total_floors,furnishing,facing,Property_type,Property_type2,Property_category,Property_location,Area,price_per_sqft(₹),Price(₹)
1231,1231,Super Area,New Property,2024,December,5,12,Unfurnished,East,BHK,3,Apartment,Millionaires Lifestyle,2591,5600,14509600
1232,1232,Super Area,New Property,2024,December,6,12,Unfurnished,South,BHK,3,Apartment,Dumas Road Surat,2300,4500,10350000
1233,1233,Super Area,New Property,2026,May,5,13,Unfurnished,East,BHK,3,Apartment,Central Park,2270,5850,13279500
1234,1234,Super Area,New Property,2024,Instant,7,14,Unfurnished,North,BHK,4,Apartment,Althan Surat,2720,4770,12974400
1235,1235,Carpet Area,New Property,2024,October,5,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,1317,5010,6598170
1236,1236,Carpet Area,New Property,2025,June,0,2,Unfurnished,East,BHK,5,House,Althan Surat,3000,4667,14001000
1237,1237,Super Area,Resale,2024,Instant,6,13,Unfurnished,North,BHK,3,Apartment,Vesu Surat,2412,5597,13499964
1238,1238,Super Area,New Property,2024,Instant,13,13,Unfurnished,North,BHK,3,Apartment,sangini vedanta,2250,6500,14625000
1239,1239,Super Area,New Property,2024,Instant,4,13,Unfurnished,East,BHK,3,Apartment,sangini vedanta,2210,6500,14365000
1240,1240,Super Area,Resale,2024,Instant,2,5,Furnished,East,BHK,4,Apartment,Shreepad Anantta,2301,5693,13099593
1241,1241,Carpet Area,New Property,2025,June,8,13,Unfurnished,East,BHK,4,Apartment,Palanpur Surat,1600,3855,6168000
1242,1242,Carpet Area,Resale,2024,Instant,6,12,Unfurnished,North,BHK,3,Apartment,Rajhans Synfonia,1200,5782,6938400
1243,1243,Super Area,New Property,2025,January,5,16,Unfurnished,North,BHK,3,Apartment,Pramukh Revanta,2525,5111,12905275
1244,1244,Super Area,New Property,2024,December,8,12,Unfurnished,East,BHK,4,Apartment,Althan Surat,2800,4851,13582800
1245,1245,Super Area,New Property,2025,April,6,12,Unfurnished,East,BHK,3,Apartment,The Prestige,2422,5901,14292222
1246,1246,Super Area,New Property,2024,December,7,14,Unfurnished,South,BHK,3,Apartment,Om Solitaire,2246,4630,10398980
1247,1247,Carpet Area,Resale,2024,Instant,1,12,Unfurnished,East,BHK,3,Apartment,Times Luxuria,1179,4900,5777100
1248,1248,Super Area,New Property,2024,July,6,13,Unfurnished,East,BHK,3,Apartment,Pramukh Vivanta,2600,5000,13000000
1249,1249,Super Area,New Property,2024,August,6,12,Unfurnished,East,BHK,3,Apartment,Abhva Surat,2600,5097,13252200
1250,1250,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,3,Apartment,Rajhans Synfonia,2260,6000,13560000
1251,1251,Super Area,New Property,2025,March,7,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2500,6000,15000000
1252,1252,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Marvella Palladium Sky,2131,4751,10124381
1253,1253,Super Area,New Property,2024,August,2,14,Unfurnished,South,BHK,3,Apartment,Sky City Luxuria Surat,2241,4909,11001069
1254,1254,Super Area,New Property,2024,August,5,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2575,4971,12800325
1255,1255,Super Area,New Property,2025,June,8,14,Unfurnished,East,BHK,3,Apartment,Milestone Regalia,2204,5808,12800832
1256,1256,Super Area,New Property,2025,September,7,12,Unfurnished,South,BHK,3,Apartment,Avadh Onica,2600,5000,13000000
1257,1257,Super Area,New Property,2025,December,1,13,Unfurnished,West,BHK,3,Apartment,Nova Shikharji,2351,5130,12060630
1258,1258,Super Area,New Property,2024,September,8,13,Unfurnished,East,BHK,3,Apartment,Pramukh Revanta,2400,5111,12266400
1259,1259,Carpet Area,Resale,2024,Instant,8,13,Unfurnished,North,BHK,4,Apartment,Nandini 1,1300,5000,6500000
1260,1260,Super Area,New Property,2026,July,5,12,Unfurnished,North,BHK,3,Apartment,sangini vedanta,2250,6200,13950000
1261,1261,Super Area,New Property,2024,December,6,13,Unfurnished,East,BHK,3,Apartment,Vesu Surat,2450,5347,13100150
1262,1262,Super Area,New Property,2024,Instant,6,13,Unfurnished,South,BHK,3,Apartment,Shilalekh Shukan Lifestyle,2034,5400,10983600
1263,1263,Super Area,New Property,2024,Instant,5,15,Semi-Furnished,East,BHK,3,Apartment,Green Palms,2027,5081,10299187
1264,1264,Carpet Area,Resale,2024,Instant,5,12,Unfurnished,South,BHK,3,Apartment,Pramukh Vivanta,1431,4875,6976125
1265,1265,Super Area,New Property,2024,July,6,13,Unfurnished,East,BHK,3,Apartment,Pramukh Revanta,2400,5000,12000000
1266,1266,Super Area,New Property,2024,December,4,12,Unfurnished,East,BHK,3,Apartment,Abhva Surat,2300,5435,12500500
1267,1267,Super Area,New Property,2025,March,5,12,Unfurnished,East,BHK,3,Apartment,Dumas Road Surat,2600,5000,13000000
1268,1268,Super Area,Resale,2024,Instant,5,13,Unfurnished,East,BHK,4,Apartment,Shukan Lifestyle,2565,5454,13989510
1269,1269,Super Area,Resale,2025,June,9,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,1970,5490,10815300
1270,1270,Carpet Area,New Property,2025,December,5,14,Unfurnished,South,BHK,3,Apartment,Vesu Surat,1093,5086,5558998
1271,1271,Super Area,New Property,2024,Instant,10,19,Unfurnished,East,BHK,3,Apartment,Sky Superia,2400,6250,15000000
1272,1272,Super Area,New Property,2026,December,1,13,Unfurnished,East,BHK,3,Apartment,Raghuvir Sheron,2025,5185,10499625
1273,1273,Super Area,Resale,2024,Instant,5,12,Unfurnished,East,BHK,4,Apartment,7 Star Empire Twilight Star,2250,4444,9999000
1274,1274,Carpet Area,Resale,2024,Instant,6,11,Unfurnished,North,BHK,3,Apartment,Hi Tech Avenue,1152,5990,6900480
1275,1275,Super Area,New Property,2024,Instant,5,12,Unfurnished,North,BHK,3,Apartment,Swapnabhoomi,2152,5200,11190400
1276,1276,Carpet Area,New Property,2024,Instant,7,14,Unfurnished,East,BHK,3,Apartment,Vesu Point,1408,5500,7744000
1277,1277,Super Area,New Property,2024,December,5,13,Unfurnished,East,BHK,3,Apartment,Vesu Surat,2400,5917,14200800
1278,1278,Super Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,4,Apartment,Shilalekh Shukan Lifestyle,2565,5400,13851000
1279,1279,Super Area,Resale,2024,Instant,5,13,Unfurnished,East,BHK,4,Apartment,Supath Enclave,2095,6253,13100035
1280,1280,Carpet Area,Resale,2024,Instant,5,12,Unfurnished,South,BHK,3,Apartment,Pramukh Vivanta,1430,4885,6985550
1281,1281,Super Area,New Property,2024,July,7,12,Unfurnished,East,BHK,3,Apartment,Greenopolis,2585,5338,13798730
1282,1282,Super Area,New Property,2024,October,5,13,Unfurnished,East,BHK,3,Apartment,Kakadia Serenity,1920,5500,10560000
1283,1283,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Green Palms,2041,5635,11501035
1284,1284,Super Area,New Property,2024,Instant,1,14,Furnished,West,BHK,3,Apartment,Althan Surat,1995,5764,11499180
1285,1285,Super Area,New Property,2024,December,7,14,Unfurnished,South,BHK,4,Apartment,Althan Surat,2700,4550,12285000
1286,1286,Super Area,New Property,2024,Instant,10,13,Unfurnished,East,BHK,3,Apartment,Swapnabhoomi,1962,5097,10000314
1287,1287,Super Area,New Property,2025,April,5,13,Unfurnished,South,BHK,3,Apartment,The Address,1953,5451,10645803
1288,1288,Super Area,New Property,2026,December,1,13,Unfurnished,North,BHK,4,Apartment,Raghuvir Sheron,2751,5089,13999839
1289,1289,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Milestone Regalia,2205,5488,12101040
1290,1290,Carpet Area,Resale,2024,Instant,3,10,Unfurnished,North,BHK,3,Apartment,Tulip Residency,1300,5800,7540000
1291,1291,Super Area,New Property,2024,December,4,13,Unfurnished,North,BHK,3,Apartment,The Address,1953,5890,11503170
1292,1292,Super Area,New Property,2024,December,9,14,Unfurnished,East,BHK,3,Apartment,Althan Surat,2241,4641,10400481
1293,1293,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Piramyd Serenity,2441,4465,10899065
1294,1294,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Pramukh Vivanta,2602,5188,13499176
1295,1295,Carpet Area,New Property,2024,Instant,5,13,Unfurnished,West,BHK,3,Apartment,Swapnabhoomi,1135,5199,5900865
1296,1296,Super Area,New Property,2025,March,7,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2450,6000,14700000
1297,1297,Super Area,Resale,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Green City Gold,2759,4400,12139600
1298,1298,Super Area,New Property,2025,April,9,12,Unfurnished,East,BHK,4,Apartment,Acacia,2885,4700,13559500
1299,1299,Super Area,New Property,2024,June,7,13,Unfurnished,East,BHK,4,Apartment,VIP Road Surat,2741,4551,12474291
1300,1300,Super Area,New Property,2025,April,8,12,Unfurnished,West,BHK,3,Apartment,Avadh Habitat,2330,4506,10498980
1301,1301,Super Area,New Property,2025,December,5,13,Unfurnished,South,BHK,3,Apartment,Raghuvir Sheron,2025,5185,10499625
1302,1302,Super Area,New Property,2024,Instant,6,12,Furnished,East,BHK,3,Apartment,Raghuvir Satva,1906,5500,10483000
1303,1303,Super Area,Resale,2024,Instant,17,20,Unfurnished,North,BHK,3,Apartment,Eco Grandeur,2323,5381,12500063
1304,1304,Super Area,New Property,2026,December,5,12,Unfurnished,North,BHK,4,Apartment,Acacia,2885,4700,13559500
1305,1305,Super Area,New Property,2024,Instant,1,13,Unfurnished,East,BHK,3,Apartment,Milestone Regalia,2204,5399,11899396
1306,1306,Carpet Area,New Property,2025,January,5,13,Unfurnished,East,BHK,3,Apartment,Shaligram Felicity,1212,4853,5881836
1307,1307,Super Area,New Property,2024,August,5,12,Unfurnished,East,BHK,4,Apartment,Acacia,2998,4500,13491000
1308,1308,Super Area,New Property,2025,February,5,10,Unfurnished,East,BHK,3,Apartment,Sangini Aura,2440,5639,13759160
1309,1309,Super Area,New Property,2025,March,7,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2350,6000,14100000
1310,1310,Carpet Area,Resale,2024,Instant,18,19,Unfurnished,West,BHK,3,Apartment,Eco Grandeur,1278,5252,6712056
1311,1311,Super Area,New Property,2024,June,6,13,Unfurnished,East,BHK,3,Apartment,Vesu Surat,2411,5251,12660161
1312,1312,Super Area,Resale,2024,Instant,1,12,Furnished,South,BHK,3,Apartment,Samarth Enclave,2250,4667,10500750
1313,1313,Super Area,New Property,2024,Instant,7,14,Unfurnished,West,BHK,3,Apartment,Times Luxuria,2143,5366,11499338
1314,1314,Carpet Area,Resale,2024,Instant,9,12,Unfurnished,North,BHK,3,Apartment,Sangini Swapna Sangini,1140,5842,6659880
1315,1315,Super Area,New Property,2026,December,5,12,Unfurnished,East,BHK,3,Apartment,Freedom Tower,2433,5919,14400927
1316,1316,Super Area,New Property,2024,Instant,10,19,Unfurnished,East,BHK,3,Apartment,Atlanta Sky Desk,2346,4591,10770486
1317,1317,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Milestone Regalia,2204,5808,12800832
1318,1318,Carpet Area,Resale,2025,February,10,19,Unfurnished,East,BHK,4,Apartment,Veer Swastik Sky,1634,4207,6874238
1319,1319,Super Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,3,Apartment,Piramyd platina,2035,6100,12413500
1320,1320,Super Area,New Property,2024,December,5,13,Unfurnished,East,BHK,3,Apartment,Avadh Habitat,2330,4500,10485000
1321,1321,Super Area,New Property,2024,Instant,5,12,Unfurnished,South,BHK,3,Apartment,Sky Superia,2493,5616,14000688
1322,1322,Super Area,New Property,2025,March,7,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2400,6000,14400000
1323,1323,Super Area,New Property,2024,Instant,2,13,Unfurnished,East,BHK,3,Apartment,Swapnabhoomi,1962,5097,10000314
1324,1324,Super Area,New Property,2024,August,4,13,Unfurnished,East,BHK,3,Apartment,Bhimrad Surat,2155,4851,10453905
1325,1325,Super Area,New Property,2025,December,5,13,Unfurnished,South,BHK,4,Apartment,Raghuvir Sheron,2705,5176,14001080
1326,1326,Super Area,New Property,2024,Instant,7,14,Unfurnished,West,BHK,3,Apartment,Eco Grandeur,2323,5500,12776500
1327,1327,Carpet Area,New Property,2024,Instant,6,14,Unfurnished,North,BHK,3,Apartment,Shreeji Sky City Luxuria,1233,4998,6162534
1328,1328,Super Area,New Property,2026,December,5,12,Unfurnished,North,BHK,3,Apartment,Acacia,2164,4700,10170800
1329,1329,Super Area,New Property,2024,December,9,12,Unfurnished,East,BHK,3,Apartment,Pramukh Revanta,2400,5111,12266400
1330,1330,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Pramukh Vivanta,2602,5073,13199946
1331,1331,Carpet Area,Resale,2026,January,8,13,Unfurnished,East,BHK,4,Apartment,Shaligram Felicity,1595,4862,7754890
1332,1332,Super Area,New Property,2024,July,7,13,Unfurnished,East,BHK,3,Apartment,Phoenix Avenue,2100,5200,10920000
1333,1333,Carpet Area,New Property,2026,June,5,13,Unfurnished,East,BHK,3,Apartment,The Legacy,1265,4951,6263015
1334,1334,Super Area,New Property,2025,March,7,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2340,6000,14040000
1335,1335,Super Area,Resale,2024,Instant,18,19,Unfurnished,South,BHK,3,Apartment,Eco Grandeur,2323,5209,12100507
1336,1336,Super Area,New Property,2024,June,7,13,Unfurnished,East,BHK,4,Apartment,Bhimrad Surat,2790,4851,13534290
1337,1337,Super Area,New Property,2024,Instant,5,14,Unfurnished,East,BHK,3,Apartment,Rajhans Synfonia,1989,6363,12656007
1338,1338,Super Area,Resale,2024,Instant,0,3,Semi-Furnished,East,BHK,4,House,Jahangirabad Surat,900,12222,10999800
1339,1339,Carpet Area,Resale,2024,Instant,15,19,Unfurnished,North,BHK,3,Apartment,Atlanta Sky Desk,1300,4693,6100900
1340,1340,Super Area,New Property,2024,August,5,12,Unfurnished,East,BHK,3,Apartment,Greenopolis,2585,5500,14217500
1341,1341,Carpet Area,Resale,2025,October,7,13,Unfurnished,East,BHK,4,Apartment,Suryam Primrose,1540,4600,7084000
1342,1342,Super Area,New Property,2024,December,7,10,Unfurnished,East,BHK,3,Apartment,Sangini Aura,2360,5500,12980000
1343,1343,Carpet Area,Resale,2024,Instant,1,13,Furnished,East,BHK,3,Apartment,Avadh Copperstone,1042,6614,6891788
1344,1344,Carpet Area,New Property,2024,Instant,8,13,Unfurnished,East,BHK,3,Apartment,Raghuvir Sheron,1113,5185,5770905
1345,1345,Super Area,Resale,2024,Instant,1,13,Unfurnished,West,BHK,4,Apartment,Pioneer Luxury,2370,4500,10665000
1346,1346,Super Area,New Property,2024,June,7,13,Unfurnished,East,BHK,3,Apartment,Vesu Surat,2600,5300,13780000
1347,1347,Carpet Area,Resale,2024,Instant,9,14,Unfurnished,North,BHK,3,Apartment,Sai Ashish Paradise,1134,5143,5832162
1348,1348,Carpet Area,New Property,2024,Instant,6,10,Unfurnished,East,BHK,3,Apartment,Raghuvir Spalex,1046,5500,5753000
1349,1349,Super Area,New Property,2024,Instant,10,13,Unfurnished,South,BHK,3,Apartment,Vesu Surat,2152,5204,11199008
1350,1350,Super Area,New Property,2024,Instant,5,13,Unfurnished,South,BHK,3,Apartment,Raghuvir Satva,1895,6300,11938500
1351,1351,Carpet Area,Resale,2024,Instant,5,11,Unfurnished,North,BHK,3,Apartment,Shyam Palace,1515,5109,7740135
1352,1352,Carpet Area,New Property,2024,Instant,5,12,Furnished,North,BHK,3,Apartment,Raghuvir Star Galaxy,1400,6261,8765400
1353,1353,Carpet Area,New Property,2024,Instant,5,10,Unfurnished,East,BHK,3,Apartment,Shukan Lifestyle,1180,5162,6091160
1354,1354,Carpet Area,New Property,2024,Instant,4,13,Unfurnished,East,BHK,3,Apartment,Raghuvir Satva,1042,7000,7294000
1355,1355,Super Area,New Property,2024,Instant,9,13,Unfurnished,North,BHK,3,Apartment,Swapnabhoomi,1962,5199,10200438
1356,1356,Super Area,New Property,2024,Instant,1,14,Unfurnished,East,BHK,4,Apartment,Raghuvir Spectrum,2405,5100,12265500
1357,1357,Super Area,New Property,2024,Instant,0,3,Unfurnished,East,BHK,4,House,Jahangirabad Surat,945,13862,13099590
1358,1358,Carpet Area,Resale,2024,Instant,8,12,Unfurnished,North,BHK,3,Apartment,Anupam Heights,1240,5455,6764200
1359,1359,Super Area,New Property,2024,Instant,6,12,Unfurnished,North,BHK,3,Apartment,Pramukh Vivanta,2600,5200,13520000
1360,1360,Carpet Area,Resale,2025,June,6,11,Unfurnished,East,BHK,4,Apartment,Shivam Shubham Sky,1430,4537,6487910
1361,1361,Carpet Area,New Property,2024,Instant,8,14,Unfurnished,East,BHK,4,Apartment,Raghuvir Spectrum,1322,5500,7271000
1362,1362,Super Area,New Property,2024,Instant,9,13,Unfurnished,North,BHK,3,Apartment,Swapnabhoomi,1962,5199,10200438
1363,1363,Carpet Area,Resale,2024,Instant,9,13,Unfurnished,North,BHK,4,Apartment,Aakash Earrth,1300,4791,6228300
1364,1364,Carpet Area,New Property,2024,December,5,18,Unfurnished,North,BHK,3,Apartment,Superia Sky Superia,1350,5796,7824600
1365,1365,Super Area,New Property,2024,July,6,13,Unfurnished,East,BHK,4,Apartment,Veer Swastik Icon,3100,4800,14880000
1366,1366,Super Area,New Property,2024,December,6,12,Unfurnished,South,BHK,3,Apartment,Freedom Tower,2433,6111,14868063
1367,1367,Super Area,New Property,2024,December,5,11,Unfurnished,South,BHK,3,Apartment,Greenopolis,2585,5106,13199010
1368,1368,Carpet Area,Resale,2024,Instant,7,14,Unfurnished,North,BHK,4,Apartment,Martand Hills,1702,4800,8169600
1369,1369,Carpet Area,New Property,2024,December,5,13,Unfurnished,North,BHK,3,Apartment,Pramukh Revanta,1400,5111,7155400
1370,1370,Super Area,New Property,2024,July,4,12,Unfurnished,East,BHK,3,Apartment,Universal Homes,2217,6000,13302000
1371,1371,Super Area,New Property,2024,Instant,6,12,Unfurnished,South,BHK,3,Apartment,Shaligram Flats,2200,5000,11000000
1372,1372,Super Area,New Property,2025,July,5,13,Unfurnished,South,BHK,4,Apartment,Raghuvir Sheron,2751,5089,13999839
1373,1373,Carpet Area,New Property,2024,Instant,9,14,Unfurnished,North,BHK,4,Apartment,Oliva Pride,1577,4743,7479711
1374,1374,Super Area,New Property,2024,November,7,13,Unfurnished,East,BHK,3,Apartment,Swapnabhoomi,2152,5200,11190400
1375,1375,Super Area,New Property,2024,July,5,12,Unfurnished,East,BHK,4,Apartment,Oliva Pride,2720,4700,12784000
1376,1376,Super Area,New Property,2024,Instant,6,12,Unfurnished,South,BHK,3,Apartment,Shaligram Flats,2300,5000,11500000
1377,1377,Super Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,3,Apartment,Milestone Elitus,2578,5750,14823500
1378,1378,Carpet Area,New Property,2024,Instant,11,13,Unfurnished,North,BHK,3,Apartment,Kakadia Serenity,1045,5502,5749590
1379,1379,Super Area,New Property,2024,Instant,5,19,Unfurnished,East,BHK,3,Apartment,Eco Grandeur,2323,5811,13498953
1380,1380,Carpet Area,New Property,2025,April,5,13,Unfurnished,East,BHK,3,Apartment,Pramukh Revanta,1317,5500,7243500
1381,1381,Super Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,3,Apartment,Glorina World,2560,4883,12500480
1382,1382,Super Area,New Property,2024,Instant,0,2,Unfurnished,East,BHK,4,House,Narayan Coral Heights,891,15152,13500432
1383,1383,Carpet Area,New Property,2024,Instant,1,13,Unfurnished,North,BHK,4,Apartment,Pioneer Luxury,1427,4491,6408657
1384,1384,Carpet Area,Resale,2024,Instant,9,12,Unfurnished,East,BHK,3,Apartment,Rajhans Synfonia,1094,5798,6343012
1385,1385,Carpet Area,New Property,2025,March,9,13,Unfurnished,East,BHK,3,Apartment,Avadh Habitat,1281,4500,5764500
1386,1386,Super Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,3,Apartment,The Address,1953,5200,10155600
1387,1387,Carpet Area,Resale,2024,Instant,5,10,Unfurnished,North,BHK,3,Apartment,Sangini Residency,1500,5130,7695000
1388,1388,Super Area,Resale,2024,Instant,3,13,Furnished,North,BHK,3,Apartment,Swapnabhoomi,2152,6738,14500176
1389,1389,Carpet Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,3,Apartment,Swapnabhoomi,9720,5100,49572000
1390,1390,Super Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,3,Apartment,Freedom Tower,2432,5481,13329792
1391,1391,Carpet Area,New Property,2024,Instant,15,20,Unfurnished,North,BHK,3,Apartment,Sky Superia,1309,5600,7330400
1392,1392,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,sangini vedanta,2250,6500,14625000
1393,1393,Carpet Area,New Property,2025,April,8,12,Unfurnished,East,BHK,4,Apartment,Acacia,1595,4690,7480550
1394,1394,Carpet Area,New Property,2024,December,5,13,Unfurnished,South,BHK,3,Apartment,Avadh Habitat,1281,4483,5742723
1395,1395,Carpet Area,Resale,2025,January,7,10,Unfurnished,North,BHK,3,Apartment,Pramukh Revanta,1320,5200,6864000
1396,1396,Super Area,New Property,2025,April,8,12,Unfurnished,East,BHK,4,Apartment,Acacia,2900,4690,13601000
1397,1397,Carpet Area,New Property,2024,Instant,5,10,Unfurnished,North,BHK,3,Apartment,Raghuvir Satva,1045,5579,5830055
1398,1398,Super Area,New Property,2024,Instant,5,13,Unfurnished,East,BHK,3,Apartment,Freedom Tower,2433,5931,14430123
